Customer_Key,Total_Revenue,Order_Count,Avg_Order,Feedback,CLV_EUR,CAC_EUR,Quadrant
2916,9523.28,5,1904.6560000000002,2.2,9523.28,18.5,Star
2917,14393.46,6,2398.91,3.0,14393.46,18.5,Star
2918,3598.5499999999997,3,1199.5166666666667,3.6666666666666665,3598.5499999999997,18.5,Optimize
2919,12805.23,6,2561.046,2.8333333333333335,12805.23,18.5,Star
2920,6489.950000000001,3,2163.316666666667,4.333333333333333,6489.950000000001,18.5,Optimize
2921,14378.54,6,2396.4233333333336,3.1666666666666665,14378.54,18.5,Star
2922,3184.42,4,1592.21,3.5,3184.42,18.5,Optimize
2923,17407.85,8,2175.98125,3.375,17407.85,18.5,Star
2924,15132.210000000001,5,3026.442,2.0,15132.210000000001,18.5,Star
2925,24113.49,10,2411.349,3.1,24113.49,18.5,Star
2926,12434.789999999999,8,2072.4649999999997,3.875,12434.789999999999,18.5,Star
2927,5301.96,4,1325.49,2.5,5301.96,18.5,Optimize
2928,9282.18,4,3094.06,4.25,9282.18,18.5,Star
2929,15592.15,6,3118.43,2.6666666666666665,15592.15,18.5,Star
2930,7082.34,5,1770.585,3.8,7082.34,18.5,Optimize
2931,14179.1,6,2363.1833333333334,2.3333333333333335,14179.1,18.5,Star
2932,19081.69,7,2725.9557142857143,2.4285714285714284,19081.69,18.5,Star
2933,16593.18,6,3318.636,3.5,16593.18,18.5,Star
2934,17218.88,6,2869.8133333333335,3.1666666666666665,17218.88,18.5,Star
2935,7980.3,5,1596.06,2.8,7980.3,18.5,Optimize
2936,1511.4,4,503.8,3.25,1511.4,18.5,Optimize
2937,19066.260000000002,7,2723.7514285714287,3.5714285714285716,19066.260000000002,18.5,Star
2938,25781.81,9,2864.645555555556,2.2222222222222223,25781.81,18.5,Star
2939,8458.25,3,2819.4166666666665,2.0,8458.25,18.5,Optimize
2940,11159.05,5,2231.81,2.6,11159.05,18.5,Star
2941,11594.43,6,1932.405,3.6666666666666665,11594.43,18.5,Star
2942,16684.97,4,4171.2425,4.25,16684.97,18.5,Star
2943,7170.45,4,1792.6125,1.25,7170.45,18.5,Optimize
2944,7206.790000000001,2,3603.3950000000004,3.0,7206.790000000001,18.5,Optimize
2945,5276.38,4,1319.095,3.5,5276.38,18.5,Optimize
2946,5942.92,3,2971.46,2.6666666666666665,5942.92,18.5,Optimize
2947,15930.2,4,3982.55,2.25,15930.2,18.5,Star
2948,17677.9,6,2946.316666666667,3.3333333333333335,17677.9,18.5,Star
2949,19939.16,6,3323.193333333333,1.8333333333333333,19939.16,18.5,Star
2950,2225.3,3,1112.65,4.0,2225.3,18.5,Optimize
2951,13060.6,7,2176.766666666667,2.0,13060.6,18.5,Star
2952,12659.34,6,2109.89,1.6666666666666667,12659.34,18.5,Star
2953,3735.65,4,933.9125,2.5,3735.65,18.5,Optimize
2954,27134.99,12,2713.4990000000003,3.5,27134.99,18.5,Star
2955,6294.46,3,2098.153333333333,2.3333333333333335,6294.46,18.5,Optimize
2956,5749.51,4,1437.3775,3.25,5749.51,18.5,Optimize
2957,4136.0,1,4136.0,2.0,4136.0,18.5,Optimize
2958,11289.5,4,3763.1666666666665,3.5,11289.5,18.5,Star
2959,13282.63,6,2213.7716666666665,2.1666666666666665,13282.63,18.5,Star
2960,13128.54,6,2188.09,3.5,13128.54,18.5,Star
2961,3907.8199999999997,6,651.3033333333333,3.1666666666666665,3907.8199999999997,18.5,Optimize
2962,4069.69,6,813.938,3.6666666666666665,4069.69,18.5,Optimize
2963,4782.82,1,4782.82,1.0,4782.82,18.5,Optimize
2964,15105.58,4,5035.193333333334,2.5,15105.58,18.5,Star
2965,9024.01,3,3008.0033333333336,2.3333333333333335,9024.01,18.5,Star
2966,4763.04,3,1587.68,2.0,4763.04,18.5,Optimize
2967,14268.17,3,4756.056666666666,1.3333333333333333,14268.17,18.5,Star
2968,10933.83,7,1561.9757142857143,2.857142857142857,10933.83,18.5,Star
2969,15904.19,6,3180.838,3.3333333333333335,15904.19,18.5,Star
2970,19204.51,7,3200.7516666666666,3.142857142857143,19204.51,18.5,Star
2971,9209.89,4,2302.4725,2.0,9209.89,18.5,Star
2972,11551.789999999999,7,1925.2983333333332,3.0,11551.789999999999,18.5,Star
2973,2422.0299999999997,2,1211.0149999999999,3.5,2422.0299999999997,18.5,Optimize
2974,8530.65,7,1706.1299999999999,3.0,8530.65,18.5,Optimize
2975,14198.66,8,2028.3799999999999,2.75,14198.66,18.5,Star
2976,6708.469999999999,2,3354.2349999999997,4.5,6708.469999999999,18.5,Optimize
2977,9739.59,4,2434.8975,3.5,9739.59,18.5,Star
2978,10709.24,4,2677.31,2.5,10709.24,18.5,Star
2979,8768.27,8,1096.03375,3.25,8768.27,18.5,Optimize
2980,8321.4,6,1386.8999999999999,3.5,8321.4,18.5,Optimize
2981,0.0,1,,4.0,0.0,18.5,Optimize
2982,9345.07,8,1557.5116666666665,3.125,9345.07,18.5,Star
2983,4133.549999999999,3,1377.8499999999997,1.6666666666666667,4133.549999999999,18.5,Optimize
2984,12541.03,10,1567.62875,3.4,12541.03,18.5,Star
2985,9249.68,6,1541.6133333333335,3.1666666666666665,9249.68,18.5,Star
2986,15643.51,9,2234.787142857143,2.7777777777777777,15643.51,18.5,Star
2987,37908.63,10,4212.07,2.8,37908.63,18.5,Star
2988,5997.34,5,1199.468,2.8,5997.34,18.5,Optimize
2989,11838.26,7,1973.0433333333333,3.142857142857143,11838.26,18.5,Star
2990,13145.02,7,1877.8600000000001,2.857142857142857,13145.02,18.5,Star
2991,5066.8,6,1013.36,2.8333333333333335,5066.8,18.5,Optimize
2992,4155.12,4,1038.78,3.5,4155.12,18.5,Optimize
2993,19836.42,7,2833.7742857142853,2.0,19836.42,18.5,Star
2994,9366.67,4,2341.6675,3.5,9366.67,18.5,Star
2995,11254.439999999999,5,2813.6099999999997,3.0,11254.439999999999,18.5,Star
2996,4153.69,3,2076.845,4.666666666666667,4153.69,18.5,Optimize
2997,20687.190000000002,12,1880.6536363636367,2.6666666666666665,20687.190000000002,18.5,Star
2998,14233.880000000001,7,2033.4114285714288,3.142857142857143,14233.880000000001,18.5,Star
2999,12227.57,7,1746.7957142857142,3.0,12227.57,18.5,Star
3000,2701.23,4,675.3075,3.5,2701.23,18.5,Optimize
3001,13346.25,6,2224.375,2.8333333333333335,13346.25,18.5,Star
3002,13502.15,5,3375.5375,2.2,13502.15,18.5,Star
3003,8305.09,8,1384.1816666666666,3.0,8305.09,18.5,Optimize
3004,12940.78,6,2588.156,4.166666666666667,12940.78,18.5,Star
3005,12582.24,8,2097.04,2.875,12582.24,18.5,Star
3006,12014.91,8,1501.86375,3.5,12014.91,18.5,Star
3007,6598.92,4,1649.73,3.0,6598.92,18.5,Optimize
3008,2413.23,3,804.41,2.0,2413.23,18.5,Optimize
3009,7877.5,6,1312.9166666666667,3.6666666666666665,7877.5,18.5,Optimize
3010,6009.95,4,3004.975,2.5,6009.95,18.5,Optimize
3011,17355.69,7,2479.3842857142854,2.2857142857142856,17355.69,18.5,Star
3012,2838.07,4,709.5175,3.0,2838.07,18.5,Optimize
3013,2690.89,3,896.9633333333333,2.3333333333333335,2690.89,18.5,Optimize
3014,13206.92,8,2201.153333333333,3.0,13206.92,18.5,Star
3015,13221.279999999999,7,2203.5466666666666,4.0,13221.279999999999,18.5,Star
3016,11043.98,5,2208.796,2.2,11043.98,18.5,Star
3017,14790.81,9,1848.85125,4.111111111111111,14790.81,18.5,Star
3018,6756.88,2,3378.44,3.5,6756.88,18.5,Optimize
3019,5202.07,3,1734.0233333333333,3.0,5202.07,18.5,Optimize
3020,18717.059999999998,6,3119.5099999999998,3.1666666666666665,18717.059999999998,18.5,Star
3021,17177.079999999998,8,2453.868571428571,3.0,17177.079999999998,18.5,Star
3022,9264.46,8,1158.0575,2.875,9264.46,18.5,Star
3023,6325.63,5,1581.4075,3.0,6325.63,18.5,Optimize
3024,2565.66,2,1282.83,4.0,2565.66,18.5,Optimize
3025,31171.29,13,2597.6075,3.230769230769231,31171.29,18.5,Star
3026,8510.94,6,1418.49,3.1666666666666665,8510.94,18.5,Optimize
3027,13012.15,8,1858.8785714285714,3.375,13012.15,18.5,Star
3028,11587.69,8,1448.46125,3.125,11587.69,18.5,Star
3029,28402.36,12,2582.0327272727272,3.1666666666666665,28402.36,18.5,Star
3030,17289.75,7,2469.964285714286,2.0,17289.75,18.5,Star
3031,7293.91,6,1823.4775,2.8333333333333335,7293.91,18.5,Optimize
3032,8478.31,5,1695.6619999999998,3.6,8478.31,18.5,Optimize
3033,7832.45,4,2610.8166666666666,2.25,7832.45,18.5,Optimize
3034,2923.52,1,2923.52,3.0,2923.52,18.5,Optimize
3035,9393.380000000001,4,2348.3450000000003,3.75,9393.380000000001,18.5,Star
3036,4940.65,3,1646.8833333333332,3.0,4940.65,18.5,Optimize
3037,12023.36,6,3005.84,2.0,12023.36,18.5,Star
3038,8003.29,6,1333.8816666666667,2.8333333333333335,8003.29,18.5,Optimize
3039,5895.44,6,1473.86,3.1666666666666665,5895.44,18.5,Optimize
3040,20404.06,10,3400.6766666666667,2.2,20404.06,18.5,Star
3041,12433.95,5,2486.79,2.6,12433.95,18.5,Star
3042,6685.87,5,1337.174,2.4,6685.87,18.5,Optimize
3043,12007.77,6,2001.295,2.8333333333333335,12007.77,18.5,Star
3044,14781.880000000001,4,3695.4700000000003,3.5,14781.880000000001,18.5,Star
3045,6899.14,5,1379.828,2.6,6899.14,18.5,Optimize
3046,5031.389999999999,2,2515.6949999999997,3.0,5031.389999999999,18.5,Optimize
3047,13387.210000000001,5,3346.8025000000002,2.6,13387.210000000001,18.5,Star
3048,3564.31,2,1782.155,3.0,3564.31,18.5,Optimize
3049,9646.380000000001,5,2411.5950000000003,3.6,9646.380000000001,18.5,Star
3050,12762.05,5,2552.41,4.4,12762.05,18.5,Star
3051,26117.0,8,3731.0,3.5,26117.0,18.5,Star
3052,10696.99,7,1782.8316666666667,2.7142857142857144,10696.99,18.5,Star
3053,11203.18,5,2240.636,4.2,11203.18,18.5,Star
3054,17118.41,5,4279.6025,2.6,17118.41,18.5,Star
3055,8854.36,6,1475.7266666666667,2.8333333333333335,8854.36,18.5,Star
3056,11629.83,7,1661.4042857142856,2.2857142857142856,11629.83,18.5,Star
3057,4523.92,3,2261.96,4.0,4523.92,18.5,Optimize
3058,5191.179999999999,3,1730.3933333333332,3.0,5191.179999999999,18.5,Optimize
3059,2555.7400000000002,4,1277.8700000000001,2.75,2555.7400000000002,18.5,Optimize
3060,4967.08,3,1655.6933333333334,3.0,4967.08,18.5,Optimize
3061,8911.03,4,2970.3433333333337,4.0,8911.03,18.5,Star
3062,9450.9,2,4725.45,4.0,9450.9,18.5,Star
3063,4986.280000000001,5,1246.5700000000002,3.2,4986.280000000001,18.5,Optimize
3064,4400.03,2,2200.015,3.0,4400.03,18.5,Optimize
3065,18054.170000000002,7,2579.167142857143,3.142857142857143,18054.170000000002,18.5,Star
3066,10342.23,6,2068.446,3.5,10342.23,18.5,Star
3067,15568.92,7,2224.1314285714284,4.428571428571429,15568.92,18.5,Star
3068,16600.97,6,3320.1940000000004,3.3333333333333335,16600.97,18.5,Star
3069,6589.219999999999,4,2196.4066666666663,2.25,6589.219999999999,18.5,Optimize
3070,7924.08,5,1584.816,3.0,7924.08,18.5,Optimize
3071,6546.32,6,1091.0533333333333,3.8333333333333335,6546.32,18.5,Optimize
3072,25637.440000000002,8,3204.6800000000003,2.875,25637.440000000002,18.5,Star
3073,16848.059999999998,7,2808.0099999999998,3.5714285714285716,16848.059999999998,18.5,Star
3074,17127.14,6,2854.523333333333,3.0,17127.14,18.5,Star
3075,25680.92,12,2140.0766666666664,4.0,25680.92,18.5,Star
3076,20073.07,10,2509.13375,3.5,20073.07,18.5,Star
3077,17386.12,8,2173.265,3.25,17386.12,18.5,Star
3078,12455.26,8,1556.9075,2.375,12455.26,18.5,Star
3079,10207.46,7,1458.2085714285713,2.4285714285714284,10207.46,18.5,Star
3080,22781.16,8,2847.645,3.125,22781.16,18.5,Star
3081,13568.42,5,2713.684,2.4,13568.42,18.5,Star
3082,14917.14,6,2486.19,3.0,14917.14,18.5,Star
3083,28009.010000000002,6,4668.168333333334,3.0,28009.010000000002,18.5,Star
3084,5535.280000000001,6,1383.8200000000002,4.0,5535.280000000001,18.5,Optimize
3085,4499.3,4,1124.825,2.0,4499.3,18.5,Optimize
3086,19762.58,9,3293.763333333334,3.6666666666666665,19762.58,18.5,Star
3087,1445.38,4,481.79333333333335,4.5,1445.38,18.5,Optimize
3088,20873.76,6,3478.9599999999996,2.5,20873.76,18.5,Star
3089,19450.18,8,2778.597142857143,2.5,19450.18,18.5,Star
3090,6552.54,4,1638.135,1.25,6552.54,18.5,Optimize
3091,6519.31,6,1303.862,2.5,6519.31,18.5,Optimize
3092,2601.98,1,2601.98,2.0,2601.98,18.5,Optimize
3093,9098.279999999999,3,3032.7599999999998,3.6666666666666665,9098.279999999999,18.5,Star
3094,9357.720000000001,5,1871.5440000000003,2.6,9357.720000000001,18.5,Star
3095,16534.92,9,1837.2133333333331,2.3333333333333335,16534.92,18.5,Star
3096,4882.16,2,2441.08,3.5,4882.16,18.5,Optimize
3097,4533.839999999999,3,1511.2799999999997,3.6666666666666665,4533.839999999999,18.5,Optimize
3098,13770.77,7,2295.1283333333336,2.142857142857143,13770.77,18.5,Star
3099,4224.950000000001,4,1408.3166666666668,2.25,4224.950000000001,18.5,Optimize
3100,5262.52,2,2631.26,4.0,5262.52,18.5,Optimize
3101,12916.96,7,1845.28,3.0,12916.96,18.5,Star
3102,8211.28,4,2737.0933333333337,3.5,8211.28,18.5,Optimize
3103,10880.380000000001,7,1554.3400000000001,2.4285714285714284,10880.380000000001,18.5,Star
3104,6649.99,3,3324.995,3.3333333333333335,6649.99,18.5,Optimize
3105,18955.93,7,2707.9900000000002,2.7142857142857144,18955.93,18.5,Star
3106,13831.220000000001,5,2766.244,2.6,13831.220000000001,18.5,Star
3107,9176.1,5,2294.025,3.0,9176.1,18.5,Star
3108,2805.52,2,1402.76,2.0,2805.52,18.5,Optimize
3109,20324.5,9,3387.4166666666665,3.111111111111111,20324.5,18.5,Star
3110,13407.87,8,2681.574,3.125,13407.87,18.5,Star
3111,937.5,3,468.75,2.0,937.5,18.5,Optimize
3112,1099.81,2,1099.81,2.0,1099.81,18.5,Optimize
3113,10436.53,6,1739.4216666666669,3.8333333333333335,10436.53,18.5,Star
3114,12873.58,4,3218.395,3.5,12873.58,18.5,Star
3115,19261.79,7,2751.684285714286,2.857142857142857,19261.79,18.5,Star
3116,8230.1,2,4115.05,2.5,8230.1,18.5,Optimize
3117,3590.7000000000003,7,598.45,2.7142857142857144,3590.7000000000003,18.5,Optimize
3118,18208.6,4,4552.15,4.25,18208.6,18.5,Star
3119,1164.61,3,388.2033333333333,3.0,1164.61,18.5,Optimize
3120,18087.22,10,1808.7220000000002,3.1,18087.22,18.5,Star
3121,5150.02,7,1030.0040000000001,3.5714285714285716,5150.02,18.5,Optimize
3122,2990.4500000000003,2,1495.2250000000001,3.0,2990.4500000000003,18.5,Optimize
3123,22714.079999999998,9,2523.7866666666664,3.4444444444444446,22714.079999999998,18.5,Star
3124,3362.92,3,1120.9733333333334,1.3333333333333333,3362.92,18.5,Optimize
3125,20090.7,7,4018.1400000000003,3.5714285714285716,20090.7,18.5,Star
3126,15616.32,11,1561.632,3.090909090909091,15616.32,18.5,Star
3127,13525.970000000001,6,2254.3283333333334,3.5,13525.970000000001,18.5,Star
3128,951.9,1,951.9,2.0,951.9,18.5,Optimize
3129,20967.39,9,2620.92375,2.3333333333333335,20967.39,18.5,Star
3130,4315.1900000000005,4,2157.5950000000003,3.0,4315.1900000000005,18.5,Optimize
3131,8742.92,4,2185.73,2.0,8742.92,18.5,Optimize
3132,15541.9,7,2590.3166666666666,4.142857142857143,15541.9,18.5,Star
3133,15819.800000000001,5,3163.96,4.0,15819.800000000001,18.5,Star
3134,1738.76,4,579.5866666666667,3.0,1738.76,18.5,Optimize
3135,6274.97,2,3137.485,3.5,6274.97,18.5,Optimize
3136,5544.45,2,5544.45,2.0,5544.45,18.5,Optimize
3137,12287.3,5,3071.825,1.6,12287.3,18.5,Star
3138,5190.9,4,1730.3,1.75,5190.9,18.5,Optimize
3139,32018.039999999997,10,3201.8039999999996,2.9,32018.039999999997,18.5,Star
3140,14504.91,8,1813.11375,3.25,14504.91,18.5,Star
3141,18287.07,6,3047.845,3.0,18287.07,18.5,Star
3142,14242.5,5,2848.5,3.4,14242.5,18.5,Star
3143,13986.16,7,1998.0228571428572,3.0,13986.16,18.5,Star
3144,819.23,3,409.615,3.3333333333333335,819.23,18.5,Optimize
3145,13109.15,5,3277.2875,2.8,13109.15,18.5,Star
3146,5616.03,4,1404.0075,3.0,5616.03,18.5,Optimize
3147,13484.869999999999,4,3371.2174999999997,3.25,13484.869999999999,18.5,Star
3148,9508.96,6,1584.8266666666666,4.0,9508.96,18.5,Star
3149,4857.9,4,1214.475,3.5,4857.9,18.5,Optimize
3150,8468.75,3,2822.9166666666665,3.6666666666666665,8468.75,18.5,Optimize
3151,4524.889999999999,3,1508.2966666666664,3.0,4524.889999999999,18.5,Optimize
3152,7348.610000000001,3,2449.536666666667,4.0,7348.610000000001,18.5,Optimize
3153,13791.849999999999,9,2298.6416666666664,2.3333333333333335,13791.849999999999,18.5,Star
3154,7347.32,8,1049.6171428571429,2.625,7347.32,18.5,Optimize
3155,7974.219999999999,4,1993.5549999999998,2.75,7974.219999999999,18.5,Optimize
3156,16518.71,9,2359.815714285714,3.111111111111111,16518.71,18.5,Star
3157,6436.129999999999,4,1609.0324999999998,2.5,6436.129999999999,18.5,Optimize
3158,13957.8,5,3489.45,2.8,13957.8,18.5,Star
3159,4613.88,5,922.7760000000001,3.0,4613.88,18.5,Optimize
3160,8893.05,5,2964.35,2.4,8893.05,18.5,Star
3161,24093.94,6,4818.788,3.0,24093.94,18.5,Star
3162,16576.57,7,2762.7616666666668,2.857142857142857,16576.57,18.5,Star
3163,7490.4800000000005,4,1872.6200000000001,2.25,7490.4800000000005,18.5,Optimize
3164,14218.21,7,2843.642,3.0,14218.21,18.5,Star
3165,12459.45,6,2491.8900000000003,3.1666666666666665,12459.45,18.5,Star
3166,3892.71,3,1946.355,3.6666666666666665,3892.71,18.5,Optimize
3167,12686.11,8,1812.3014285714287,2.5,12686.11,18.5,Star
3168,9393.449999999999,6,1565.5749999999998,2.8333333333333335,9393.449999999999,18.5,Star
3169,10711.83,3,3570.61,1.6666666666666667,10711.83,18.5,Star
3170,6416.13,7,916.59,2.857142857142857,6416.13,18.5,Optimize
3171,15066.85,8,1883.35625,2.625,15066.85,18.5,Star
3172,13290.22,4,3322.555,3.0,13290.22,18.5,Star
3173,9354.9,4,2338.725,3.5,9354.9,18.5,Star
3174,3601.37,4,1200.4566666666667,2.5,3601.37,18.5,Optimize
3175,14631.18,5,2926.236,3.2,14631.18,18.5,Star
3176,11107.61,8,1586.8014285714287,2.875,11107.61,18.5,Star
3177,15277.84,4,3819.46,4.25,15277.84,18.5,Star
3178,14405.42,6,2400.903333333333,2.6666666666666665,14405.42,18.5,Star
3179,15380.67,6,2563.445,3.3333333333333335,15380.67,18.5,Star
3180,4900.27,4,1225.0675,2.75,4900.27,18.5,Optimize
3181,21322.97,9,2665.37125,3.6666666666666665,21322.97,18.5,Star
3182,12557.15,4,3139.2875,2.25,12557.15,18.5,Star
3183,23429.72,10,2603.3022222222226,2.9,23429.72,18.5,Star
3184,8261.210000000001,4,2065.3025000000002,3.25,8261.210000000001,18.5,Optimize
3185,9391.73,5,3130.5766666666664,4.2,9391.73,18.5,Star
3186,14299.52,7,2383.2533333333336,2.857142857142857,14299.52,18.5,Star
3187,8237.4,4,2745.7999999999997,3.0,8237.4,18.5,Optimize
3188,10359.72,4,2589.93,2.75,10359.72,18.5,Star
3189,9668.59,7,1611.4316666666666,2.5714285714285716,9668.59,18.5,Star
3190,3805.52,2,1902.76,2.5,3805.52,18.5,Optimize
3191,7866.48,6,1966.62,2.6666666666666665,7866.48,18.5,Optimize
3192,21749.43,8,2718.67875,3.125,21749.43,18.5,Star
3193,12320.71,7,1760.1014285714284,3.142857142857143,12320.71,18.5,Star
3194,6833.27,5,1366.654,3.4,6833.27,18.5,Optimize
3195,7742.69,4,1935.6725,2.25,7742.69,18.5,Optimize
3196,6933.06,4,1733.265,3.75,6933.06,18.5,Optimize
3197,1553.9,3,776.95,2.6666666666666665,1553.9,18.5,Optimize
3198,21354.739999999998,9,2669.3424999999997,3.111111111111111,21354.739999999998,18.5,Star
3199,9759.59,5,2439.8975,2.8,9759.59,18.5,Star
3200,9683.56,7,1613.9266666666665,3.142857142857143,9683.56,18.5,Star
3201,11195.39,6,2239.078,3.3333333333333335,11195.39,18.5,Star
3202,9184.12,5,1836.824,2.4,9184.12,18.5,Star
3203,17109.260000000002,7,2851.5433333333335,2.142857142857143,17109.260000000002,18.5,Star
3204,6793.92,5,1698.48,3.0,6793.92,18.5,Optimize
3205,10228.24,5,2557.06,4.4,10228.24,18.5,Star
3206,13835.86,3,4611.953333333334,2.0,13835.86,18.5,Star
3207,23741.98,9,2967.7475,2.2222222222222223,23741.98,18.5,Star
3208,12575.25,6,2095.875,3.3333333333333335,12575.25,18.5,Star
3209,1296.48,3,648.24,3.3333333333333335,1296.48,18.5,Optimize
3210,11857.74,5,2964.435,2.6,11857.74,18.5,Star
3211,13340.919999999998,4,3335.2299999999996,3.5,13340.919999999998,18.5,Star
3212,11329.82,4,2832.455,1.5,11329.82,18.5,Star
3213,10354.92,5,3451.64,2.4,10354.92,18.5,Star
3214,2120.89,2,1060.445,2.0,2120.89,18.5,Optimize
3215,10406.63,6,2601.6575,3.5,10406.63,18.5,Star
3216,17756.5,8,2536.6428571428573,2.5,17756.5,18.5,Star
3217,3986.87,4,996.7175,2.75,3986.87,18.5,Optimize
3218,11525.54,6,2305.108,3.1666666666666665,11525.54,18.5,Star
3219,12231.91,4,3057.9775,1.75,12231.91,18.5,Star
3220,26265.2,7,3752.171428571429,2.5714285714285716,26265.2,18.5,Star
3221,2947.07,3,982.3566666666667,3.3333333333333335,2947.07,18.5,Optimize
3222,4233.42,5,1058.355,3.8,4233.42,18.5,Optimize
3223,9921.79,6,1653.631666666667,3.1666666666666665,9921.79,18.5,Star
3224,19022.29,7,2717.4700000000003,3.0,19022.29,18.5,Star
3225,6854.37,4,1713.5925,2.25,6854.37,18.5,Optimize
3226,20925.57,6,3487.595,2.8333333333333335,20925.57,18.5,Star
3227,3723.39,7,930.8475,3.2857142857142856,3723.39,18.5,Optimize
3228,6925.82,4,1731.455,3.75,6925.82,18.5,Optimize
3229,5465.84,5,1093.1680000000001,3.6,5465.84,18.5,Optimize
3230,25066.85,6,4177.808333333333,2.6666666666666665,25066.85,18.5,Star
3231,7298.16,2,3649.08,2.5,7298.16,18.5,Optimize
3232,9791.96,3,3263.986666666666,4.333333333333333,9791.96,18.5,Star
3233,3476.12,4,1738.06,4.0,3476.12,18.5,Optimize
3234,13565.87,9,1937.9814285714288,3.0,13565.87,18.5,Star
3235,8588.23,7,1717.646,3.0,8588.23,18.5,Optimize
3236,20791.39,13,1599.3376923076924,3.230769230769231,20791.39,18.5,Star
3237,8883.95,5,1776.7900000000002,3.2,8883.95,18.5,Star
3238,2926.48,2,1463.24,2.0,2926.48,18.5,Optimize
3239,6920.1,4,1730.025,3.25,6920.1,18.5,Optimize
3240,5072.5,7,845.4166666666666,3.2857142857142856,5072.5,18.5,Optimize
3241,4679.799999999999,4,2339.8999999999996,2.75,4679.799999999999,18.5,Optimize
3242,13401.05,7,1914.435714285714,2.4285714285714284,13401.05,18.5,Star
3243,14093.7,7,2013.3857142857144,3.2857142857142856,14093.7,18.5,Star
3244,5152.2699999999995,5,1288.0674999999999,2.6,5152.2699999999995,18.5,Optimize
3245,26566.16,6,4427.693333333334,3.0,26566.16,18.5,Star
3246,7201.37,3,3600.685,2.6666666666666665,7201.37,18.5,Optimize
3247,10328.08,5,2065.616,2.6,10328.08,18.5,Star
3248,7639.42,4,1909.855,3.25,7639.42,18.5,Optimize
3249,7741.88,3,2580.6266666666666,3.3333333333333335,7741.88,18.5,Optimize
3250,16452.41,6,3290.482,3.0,16452.41,18.5,Star
3251,8771.42,8,1096.4275,3.25,8771.42,18.5,Optimize
3252,13398.02,5,2679.6040000000003,4.0,13398.02,18.5,Star
3253,5278.75,8,1319.6875,2.125,5278.75,18.5,Optimize
3254,15722.26,5,3144.452,3.2,15722.26,18.5,Star
3255,6773.879999999999,4,2257.9599999999996,2.0,6773.879999999999,18.5,Optimize
3256,11456.94,9,1432.1175,3.111111111111111,11456.94,18.5,Star
3257,6056.2,4,1514.05,2.75,6056.2,18.5,Optimize
3258,4678.5,5,1169.625,2.4,4678.5,18.5,Optimize
3259,18552.03,8,2319.00375,3.875,18552.03,18.5,Star
3260,4993.52,4,2496.76,3.0,4993.52,18.5,Optimize
3261,6672.26,4,1668.065,3.0,6672.26,18.5,Optimize
3262,18142.850000000002,7,2591.8357142857144,2.7142857142857144,18142.850000000002,18.5,Star
3263,8554.789999999999,3,2851.5966666666664,4.0,8554.789999999999,18.5,Optimize
3264,17925.28,5,3585.0559999999996,2.8,17925.28,18.5,Star
3265,5618.61,2,2809.305,3.0,5618.61,18.5,Optimize
3266,19536.300000000003,7,2790.9000000000005,3.7142857142857144,19536.300000000003,18.5,Star
3267,14959.33,7,2137.0471428571427,3.142857142857143,14959.33,18.5,Star
3268,23115.01,9,3302.1442857142856,3.888888888888889,23115.01,18.5,Star
3269,3516.7200000000003,5,879.1800000000001,2.2,3516.7200000000003,18.5,Optimize
3270,13593.460000000001,6,2718.692,2.1666666666666665,13593.460000000001,18.5,Star
3271,13449.51,7,2689.902,3.142857142857143,13449.51,18.5,Star
3272,8395.48,6,1399.2466666666667,3.8333333333333335,8395.48,18.5,Optimize
3273,14348.029999999999,7,2049.718571428571,3.4285714285714284,14348.029999999999,18.5,Star
3274,6050.59,5,2016.8633333333335,3.2,6050.59,18.5,Optimize
3275,12409.23,5,2481.846,3.8,12409.23,18.5,Star
3276,13280.15,7,2213.358333333333,3.142857142857143,13280.15,18.5,Star
3277,14750.64,6,2950.1279999999997,3.5,14750.64,18.5,Star
3278,8898.58,8,1483.0966666666666,3.0,8898.58,18.5,Star
3279,15360.93,6,3072.186,2.6666666666666665,15360.93,18.5,Star
3280,4553.6900000000005,4,1517.8966666666668,2.25,4553.6900000000005,18.5,Optimize
3281,12304.04,5,3076.01,2.8,12304.04,18.5,Star
3282,15152.94,6,3030.588,3.1666666666666665,15152.94,18.5,Star
3283,7171.77,5,1434.354,3.8,7171.77,18.5,Optimize
3284,14676.1,5,3669.025,2.8,14676.1,18.5,Star
3285,5133.900000000001,4,1283.4750000000001,2.75,5133.900000000001,18.5,Optimize
3286,2852.05,2,2852.05,3.0,2852.05,18.5,Optimize
3287,17040.46,6,2840.0766666666664,4.0,17040.46,18.5,Star
3288,10938.18,5,2187.636,3.2,10938.18,18.5,Star
3289,20400.91,8,2914.4157142857143,4.125,20400.91,18.5,Star
3290,11777.77,7,1962.9616666666668,3.4285714285714284,11777.77,18.5,Star
3291,10429.47,4,2607.3675,3.0,10429.47,18.5,Star
3292,3865.15,3,1288.3833333333334,2.6666666666666665,3865.15,18.5,Optimize
3293,4165.4400000000005,6,833.0880000000001,3.1666666666666665,4165.4400000000005,18.5,Optimize
3294,8963.97,5,2240.9925,3.2,8963.97,18.5,Star
3295,4608.82,5,921.7639999999999,2.2,4608.82,18.5,Optimize
3296,21704.1,11,1973.1,3.0,21704.1,18.5,Star
3297,14274.75,9,1586.0833333333333,2.888888888888889,14274.75,18.5,Star
